mvir,rockstarid,rvir
12453000000000,12635811835,471.629
12453000000000,12639431684,471.629
12453000000000,12658151564,471.629
12453000000000,12613648778,471.629
12453000000000,12626560852,471.629
12453000000000,12630144411,471.629
12453000000000,12666538824,471.629
12453000000000,12633464619,471.629
12453000000000,12620046570,471.629
12453000000000,12694411164,471.629
12453000000000,12657727923,471.629
12453000000000,12691763694,471.629
12453000000000,12704405035,471.629
12453000000000,12659836562,471.629
12453000000000,12671334951,471.629
12453000000000,12665658187,471.629
12453000000000,12674076692,471.629
12453000000000,12680636108,471.629
12453000000000,12683836211,471.629
12453000000000,12682719852,471.629
12453000000000,12683080302,471.629
12453000000000,12705737557,471.629
12453000000000,12705386159,471.629
12453000000000,12695790611,471.629
12453000000000,12696242018,471.629
12453000000000,12680453400,471.629
12454000000000,12574333725,471.648
12454000000000,12568991853,471.648
12454000000000,12611204144,471.648
12454000000000,12605441014,471.648
12454000000000,12621372704,471.648
12454000000000,12586642621,471.648
12454000000000,12569437830,471.648
12454000000000,12603446166,471.648
12454000000000,12645013135,471.648
12454000000000,12616067886,471.648
12454000000000,12573108440,471.648
12454000000000,12648945095,471.648
12454000000000,12603373722,471.648
12454000000000,12603704318,471.648
12454000000000,12624907753,471.648
12454000000000,12620082811,471.648
12454000000000,12629058953,471.648
12454000000000,12634473929,471.648
12454000000000,12632237886,471.648
12454000000000,12671818495,471.648
12454000000000,12628916312,471.648
12454000000000,12628804468,471.648
12454000000000,12604447710,471.648
12454000000000,12680346814,471.648
12454000000000,12612672140,471.648
12454000000000,12641032651,471.648
12454000000000,12666116416,471.648
12454000000000,12657905826,471.648
12454000000000,12663366383,471.648
12454000000000,12704095104,471.648
12454000000000,12665374578,471.648
12454000000000,12704546474,471.648
12454000000000,12677098036,471.648
12454000000000,12639508040,471.648
12454000000000,12668729377,471.648
12454000000000,12683836156,471.648
12454000000000,12679015551,471.648
12454000000000,12642440770,471.648
12454000000000,12689666382,471.648
12454000000000,12688052989,471.648
12454000000000,12686120898,471.648
12454000000000,12686927698,471.648
12454000000000,12706128921,471.648
12456000000000,12580117476,471.667
12456000000000,12603046144,471.667
12456000000000,12583748263,471.667
12456000000000,12616579835,471.667
12456000000000,12574397532,471.667
12456000000000,12621153724,471.667
12456000000000,12582540963,471.667
12456000000000,12587361719,471.667
12456000000000,12623494525,471.667
12456000000000,12576785692,471.667
12456000000000,12625719684,471.667
12456000000000,12592283637,471.667
12456000000000,12601583633,471.667
12456000000000,12612209993,471.667
12456000000000,12596132392,471.667
12456000000000,12596198882,471.667
12456000000000,12606177668,471.667
12456000000000,12615768623,471.667
12456000000000,12601913488,471.667
12456000000000,12616037747,471.667
12456000000000,12631010386,471.667
12456000000000,12672683755,471.667
12456000000000,12673576994,471.667
12456000000000,12635297606,471.667
12456000000000,12631736167,471.667
12456000000000,12637551232,471.667
12456000000000,12643436787,471.667
12456000000000,12641172342,471.667
12456000000000,12645188151,471.667
12456000000000,12698688005,471.667
12456000000000,12657840867,471.667
12456000000000,12663049342,471.667
12456000000000,12704404614,471.667
12456000000000,12641933680,471.667
12456000000000,12679622046,471.667
12456000000000,12689238783,471.667
12456000000000,12663831658,471.667
12456000000000,12684608796,471.667
12456000000000,12676030518,471.667
12456000000000,12688803421,471.667
12456000000000,12683045319,471.667
12456000000000,12698590047,471.667
12456000000000,12690738247,471.667
12456000000000,12702906321,471.667
12456000000000,12705880467,471.667
12456000000000,12679691040,471.667
12457000000000,12571059794,471.686
12457000000000,12587361714,471.686
12457000000000,12611457724,471.686
12457000000000,12573502863,471.686
12457000000000,12581774637,471.686
12457000000000,12587471646,471.686
12457000000000,12585117161,471.686
12457000000000,12572925248,471.686
12457000000000,12587326497,471.686
12457000000000,12622665514,471.686
12457000000000,12597871286,471.686
12457000000000,12607976963,471.686
12457000000000,12609417883,471.686
12457000000000,12599594057,471.686
12457000000000,12609417819,471.686
12457000000000,12643405364,471.686
12457000000000,12603045607,471.686
12457000000000,12588454120,471.686
12457000000000,12615923102,471.686
12457000000000,12616758812,471.686
12457000000000,12658726914,471.686
12457000000000,12626489857,471.686
12457000000000,12607753650,471.686
12457000000000,12677097375,471.686
12457000000000,12669460424,471.686
12457000000000,12636636319,471.686
12457000000000,12618391570,471.686
12457000000000,12682508364,471.686
12457000000000,12610548150,471.686
12457000000000,12683152515,471.686
12457000000000,12650306618,471.686
12457000000000,12699657685,471.686
12457000000000,12700958535,471.686
12457000000000,12630581830,471.686
12457000000000,12694583664,471.686
12457000000000,12631983210,471.686
12457000000000,12644291990,471.686
12457000000000,12695414497,471.686
12457000000000,12668275800,471.686
12457000000000,12692717436,471.686
12457000000000,12660255500,471.686
12457000000000,12701775957,471.686
12457000000000,12688326650,471.686
12459000000000,12569548234,471.705
12459000000000,12572993584,471.705
12459000000000,12573648674,471.705
12459000000000,12587574275,471.705
12459000000000,12586642984,471.705
12459000000000,12582027625,471.705
12459000000000,12576429383,471.705
12459000000000,12590161186,471.705
12459000000000,12588491629,471.705
12459000000000,12576002878,471.705
12459000000000,12609266303,471.705
12459000000000,12597427629,471.705
12459000000000,12569027610,471.705
12459000000000,12601837367,471.705
12459000000000,12598973262,471.705
12459000000000,12573980920,471.705
12459000000000,12608363518,471.705
12459000000000,12619572491,471.705
12459000000000,12621872991,471.705
12459000000000,12658862485,471.705
12459000000000,12638521567,471.705
12459000000000,12640746731,471.705
12459000000000,12666681224,471.705
12459000000000,12677097415,471.705
12459000000000,12638094483,471.705
12459000000000,12642829089,471.705
12459000000000,12609641070,471.705
12459000000000,12642832603,471.705
12459000000000,12692998635,471.705
12459000000000,12649114851,471.705
12459000000000,12688194065,471.705
12459000000000,12658290643,471.705
12459000000000,12690849155,471.705
12459000000000,12657481181,471.705
12459000000000,12657131281,471.705
12459000000000,12659388179,471.705
12459000000000,12703465334,471.705
12459000000000,12661399301,471.705
12459000000000,12662017231,471.705
12459000000000,12676099513,471.705
12459000000000,12673226549,471.705
12459000000000,12680821876,471.705
12459000000000,12681029547,471.705
12459000000000,12683007977,471.705
12459000000000,12680127958,471.705
12459000000000,12698725893,471.705
12459000000000,12699409199,471.705
12459000000000,12705953976,471.705
12459000000000,12705421868,471.705
12459000000000,12705880058,471.705
12460000000000,12582027215,471.724
12460000000000,12591255745,471.724
12460000000000,12599553914,471.724
12460000000000,12605008355,471.724
12460000000000,12616174435,471.724
12460000000000,12606510315,471.724
12460000000000,12588714291,471.724
12460000000000,12592537689,471.724
12460000000000,12602715036,471.724
12460000000000,12598935657,471.724
12460000000000,12595067982,471.724
12460000000000,12633819115,471.724
12460000000000,12601469379,471.724
12460000000000,12603260641,471.724
12460000000000,12602525842,471.724
12460000000000,12603046292,471.724
12460000000000,12616069139,471.724
12460000000000,12613323492,471.724
12460000000000,12607971497,471.724
12460000000000,12610077181,471.724
12460000000000,12620859911,471.724
12460000000000,12628544466,471.724
12460000000000,12622265448,471.724
12460000000000,12632202706,471.724
12460000000000,12644545166,471.724
12460000000000,12629200282,471.724
12460000000000,12639285982,471.724
12460000000000,12610549220,471.724
12460000000000,12663799546,471.724
12460000000000,12684988494,471.724
12460000000000,12694236655,471.724
12460000000000,12690346304,471.724
12460000000000,12673826206,471.724
12460000000000,12665263766,471.724
12460000000000,12675037636,471.724
12460000000000,12672821791,471.724
12460000000000,12678731813,471.724
12460000000000,12676894547,471.724
12460000000000,12680923957,471.724
12460000000000,12679515252,471.724
12460000000000,12682503188,471.724
12460000000000,12668450810,471.724
12460000000000,12684776048,471.724
12460000000000,12687980661,471.724
12460000000000,12689419982,471.724
12460000000000,12702453918,471.724
12460000000000,12690811390,471.724
12460000000000,12685615330,471.724
12460000000000,12690886760,471.724
12462000000000,12575599634,471.743
12462000000000,12588273934,471.743
12462000000000,12590742814,471.743
12462000000000,12570735599,471.743
12462000000000,12615150634,471.743
12462000000000,12619242185,471.743
12462000000000,12576001639,471.743
12462000000000,12591991343,471.743
12462000000000,12591627251,471.743
12462000000000,12581991292,471.743
12462000000000,12631409714,471.743
12462000000000,12602901631,471.743
12462000000000,12621442353,471.743
12462000000000,12589325720,471.743
12462000000000,12654176485,471.743
12462000000000,12616320968,471.743
12462000000000,12626963093,471.743
12462000000000,12623419039,471.743
12462000000000,12636495651,471.743
12462000000000,12627557122,471.743
12462000000000,12627298292,471.743
12462000000000,12674932724,471.743
12462000000000,12640427018,471.743
12462000000000,12644795709,471.743
12462000000000,12636966257,471.743
12462000000000,12637771302,471.743
12462000000000,12655766816,471.743
12462000000000,12622155490,471.743
12462000000000,12614180710,471.743
12462000000000,12656843363,471.743
12462000000000,12689239224,471.743
12462000000000,12656805549,471.743
12462000000000,12662583416,471.743
12462000000000,12659457507,471.743
12462000000000,12675540547,471.743
12462000000000,12674297278,471.743
12462000000000,12650833220,471.743
12462000000000,12678421798,471.743
12462000000000,12694236597,471.743
12462000000000,12700306653,471.743
12462000000000,12685302592,471.743
12462000000000,12700489999,471.743
12462000000000,12699695341,471.743
12462000000000,12700921431,471.743
12462000000000,12703670909,471.743
12462000000000,12702981242,471.743
12462000000000,12703566488,471.743
12463000000000,12579124954,471.762
12463000000000,12581883363,471.762
12463000000000,12575889046,471.762
12463000000000,12606434645,471.762
12463000000000,12587722857,471.762
12463000000000,12583677923,471.762
12463000000000,12577813252,471.762
12463000000000,12590179459,471.762
12463000000000,12582793309,471.762
12463000000000,12627667914,471.762
12463000000000,12606067236,471.762
12463000000000,12636346394,471.762
12463000000000,12600037822,471.762
12463000000000,12649469375,471.762
12463000000000,12615112321,471.762
12463000000000,12651606465,471.762
12463000000000,12661901264,471.762
12463000000000,12663580404,471.762
12463000000000,12622008101,471.762
12463000000000,12586317910,471.762
12463000000000,12661651924,471.762
12463000000000,12671783514,471.762
12463000000000,12640784191,471.762
12463000000000,12650866703,471.762
12463000000000,12647951817,471.762
12463000000000,12652099343,471.762
12463000000000,12653568956,471.762
12463000000000,12685482434,471.762
12463000000000,12648728308,471.762
12463000000000,12651996241,471.762
12463000000000,12650445612,471.762
12463000000000,12670414983,471.762
12463000000000,12664586688,471.762
12463000000000,12660645609,471.762
12463000000000,12657267858,471.762
12463000000000,12676441447,471.762
12463000000000,12682792726,471.762
12463000000000,12677566661,471.762
12463000000000,12678942522,471.762
12463000000000,12681465759,471.762
12463000000000,12665410750,471.762
12463000000000,12701603173,471.762
12463000000000,12696906352,471.762
12463000000000,12662787350,471.762
12463000000000,12688508610,471.762
12465000000000,12573981034,471.781
12465000000000,12605229195,471.781
12465000000000,12578805581,471.781
12465000000000,12571019871,471.781
12465000000000,12584286117,471.781
12465000000000,12588963613,471.781
12465000000000,12609779784,471.781
12465000000000,12578252701,471.781
12465000000000,12587360302,471.781
12465000000000,12626528625,471.781
12465000000000,12628804225,471.781
12465000000000,12642256014,471.781
12465000000000,12598019841,471.781
12465000000000,12570767450,471.781
12465000000000,12618024583,471.781
12465000000000,12619645326,471.781
12465000000000,12662081904,471.781
12465000000000,12623744896,471.781
12465000000000,12624690303,471.781
12465000000000,12618499352,471.781
12465000000000,12620189132,471.781
12465000000000,12629058466,471.781
12465000000000,12606102130,471.781
12465000000000,12626970827,471.781
12465000000000,12631010553,471.781
12465000000000,12637875307,471.781
12465000000000,12598863810,471.781
12465000000000,12664333995,471.781
12465000000000,12638236512,471.781
12465000000000,12630397468,471.781
12465000000000,12644869141,471.781
12465000000000,12692164694,471.781
12465000000000,12641508687,471.781
12465000000000,12648582031,471.781
12465000000000,12664118853,471.781
12465000000000,12686926375,471.781
12465000000000,12696804294,471.781
12465000000000,12697839395,471.781
12465000000000,12661471182,471.781
12465000000000,12660791821,471.781
12465000000000,12667670053,471.781
12465000000000,12661076822,471.781
12465000000000,12669700978,471.781
12465000000000,12665584511,471.781
12465000000000,12682400386,471.781
12465000000000,12690564653,471.781
12465000000000,12687866327,471.781
12465000000000,12695618968,471.781
12465000000000,12704265412,471.781
12465000000000,12691358170,471.781
12466000000000,12583053285,471.8
12466000000000,12607066825,471.8
12466000000000,12587326603,471.8
12466000000000,12574433331,471.8
12466000000000,12578805071,471.8
12466000000000,12584935948,471.8
12466000000000,12590668617,471.8
12466000000000,12636055724,471.8
12466000000000,12591325168,471.8
12466000000000,12632525185,471.8
12466000000000,12570144850,471.8
12466000000000,12595849992,471.8
12466000000000,12600518391,471.8
12466000000000,12585451420,471.8
12466000000000,12577337540,471.8
12466000000000,12617589039,471.8
12466000000000,12614003352,471.8
12466000000000,12657978935,471.8
12466000000000,12630362023,471.8
12466000000000,12628072371,471.8
12466000000000,12635879547,471.8
12466000000000,12617589330,471.8
12466000000000,12642928762,471.8
12466000000000,12680308945,471.8
12466000000000,12645084812,471.8
12466000000000,12648195902,471.8
12466000000000,12650070952,471.8
12466000000000,12699587095,471.8
12466000000000,12656877329,471.8
12466000000000,12657444389,471.8
12466000000000,12658324842,471.8
12466000000000,12667670082,471.8
12466000000000,12680058019,471.8
12466000000000,12700021246,471.8
12466000000000,12691507807,471.8
12466000000000,12687728438,471.8
12466000000000,12697478412,471.8
12466000000000,12693285160,471.8
12468000000000,12572084124,471.819
12468000000000,12598203445,471.819
12468000000000,12609780085,471.819
12468000000000,12582541193,471.819
12468000000000,12573435413,471.819
12468000000000,12582908169,471.819
12468000000000,12577668887,471.819
12468000000000,12611457645,471.819
12468000000000,12585451323,471.819
12468000000000,12595748559,471.819
12468000000000,12597910539,471.819
12468000000000,12605300996,471.819
12468000000000,12599479772,471.819
12468000000000,12599932042,471.819
12468000000000,12604866537,471.819
12468000000000,12641754654,471.819
12468000000000,12642797805,471.819
12468000000000,12619536489,471.819
12468000000000,12664437854,471.819
12468000000000,12609525902,471.819
12468000000000,12670379005,471.819
12468000000000,12628329621,471.819
12468000000000,12611847990,471.819
12468000000000,12675954705,471.819
12468000000000,12604971460,471.819
12468000000000,12638135443,471.819
12468000000000,12633131479,471.819
12468000000000,12631982472,471.819
12468000000000,12651153459,471.819
12468000000000,12660861243,471.819
12468000000000,12699552545,471.819
12468000000000,12656878041,471.819
12468000000000,12658936679,471.819
12468000000000,12680994356,471.819
12468000000000,12665981401,471.819
12468000000000,12672470818,471.819
12468000000000,12682400476,471.819
12468000000000,12683359206,471.819
12468000000000,12649221520,471.819
12468000000000,12679691337,471.819
12468000000000,12680782849,471.819
12468000000000,12680565051,471.819
12468000000000,12682508299,471.819
12468000000000,12665511620,471.819
12468000000000,12695688151,471.819
12468000000000,12668766280,471.819
12468000000000,12687067872,471.819
12468000000000,12691285459,471.819
12468000000000,12690811232,471.819
12468000000000,12705140488,471.819
12468000000000,12689199020,471.819
12468000000000,12696941350,471.819
12469000000000,12579826855,471.838
12469000000000,12596237474,471.838
12469000000000,12613722744,471.838
12469000000000,12576071936,471.838
12469000000000,12577921696,471.838
12469000000000,12580783558,471.838
12469000000000,12591255583,471.838
12469000000000,12588965278,471.838
12469000000000,12608506396,471.838
12469000000000,12644368815,471.838
12469000000000,12635444694,471.838
12469000000000,12601945477,471.838
12469000000000,12602826849,471.838
12469000000000,12639217204,471.838
12469000000000,12576243860,471.838
12469000000000,12603592521,471.838
12469000000000,12655410284,471.838
12469000000000,12620545972,471.838
12469000000000,12661435135,471.838
12469000000000,12643259866,471.838
12469000000000,12644655419,471.838
12469000000000,12611918530,471.838
12469000000000,12641395879,471.838
12469000000000,12658397782,471.838
12469000000000,12667669282,471.838
12469000000000,12673472707,471.838
12469000000000,12665982289,471.838
12469000000000,12683184386,471.838
12469000000000,12651358450,471.838
12469000000000,12688432136,471.838
12469000000000,12685195061,471.838
12469000000000,12696557227,471.838
12469000000000,12692753228,471.838
12469000000000,12697332382,471.838
12469000000000,12697261723,471.838
12469000000000,12693178699,471.838
12469000000000,12699230648,471.838
12469000000000,12704124297,471.838
12469000000000,12694167188,471.838
12469000000000,12696872400,471.838
12471000000000,12573178195,471.857
12471000000000,12585191604,471.857
12471000000000,12585736716,471.857
12471000000000,12588934046,471.857
12471000000000,12619941884,471.857
12471000000000,12621577254,471.857
12471000000000,12592501506,471.857
12471000000000,12596059026,471.857
12471000000000,12584468899,471.857
12471000000000,12597392003,471.857
12471000000000,12590126258,471.857
12471000000000,12591436098,471.857
12471000000000,12601252376,471.857
12471000000000,12580851760,471.857
12471000000000,12598387981,471.857
12471000000000,12602456101,471.857
12471000000000,12613430903,471.857
12471000000000,12614818673,471.857
12471000000000,12584826420,471.857
12471000000000,12623245909,471.857
12471000000000,12626710687,471.857
12471000000000,12635918079,471.857
12471000000000,12637665311,471.857
12471000000000,12666747185,471.857
12471000000000,12627076388,471.857
12471000000000,12670198575,471.857
12471000000000,12647953142,471.857
12471000000000,12651252948,471.857
12471000000000,12653134488,471.857
12471000000000,12704761855,471.857
12471000000000,12696069585,471.857
12471000000000,12706273385,471.857
12471000000000,12673117699,471.857
12471000000000,12689455427,471.857
12471000000000,12656162650,471.857
12471000000000,12692416271,471.857
12471000000000,12695826239,471.857
12471000000000,12684950812,471.857
12471000000000,12704062366,471.857
12471000000000,12688263081,471.857
12471000000000,12698486259,471.857
12471000000000,12703669012,471.857
12472000000000,12570767464,471.876
12472000000000,12595214015,471.876
12472000000000,12613216034,471.876
12472000000000,12613722574,471.876
12472000000000,12573362817,471.876
12472000000000,12587326067,471.876
12472000000000,12583424818,471.876
12472000000000,12575708848,471.876
12472000000000,12580372212,471.876
12472000000000,12631088795,471.876
12472000000000,12595813361,471.876
12472000000000,12643327814,471.876
12472000000000,12635623424,471.876
12472000000000,12637325565,471.876
12472000000000,12600995462,471.876
12472000000000,12604264999,471.876
12472000000000,12650412414,471.876
12472000000000,12621189646,471.876
12472000000000,12618130599,471.876
12472000000000,12630107656,471.876
12472000000000,12626528049,471.876
12472000000000,12640860853,471.876
12472000000000,12637768681,471.876
12472000000000,12628145802,471.876
12472000000000,12631737009,471.876
12472000000000,12636857276,471.876
12472000000000,12630581921,471.876
12472000000000,12604971110,471.876
12472000000000,12681638784,471.876
12472000000000,12620081720,471.876
12472000000000,12640635442,471.876
12472000000000,12640142780,471.876
12472000000000,12665264153,471.876
12472000000000,12669463426,471.876
12472000000000,12670623332,471.876
12472000000000,12674332067,471.876
12472000000000,12679584953,471.876
12472000000000,12676174009,471.876
12472000000000,12676822729,471.876
12472000000000,12683617136,471.876
12472000000000,12692379633,471.876
12472000000000,12675888768,471.876
12472000000000,12686891776,471.876
12472000000000,12680921668,471.876
12472000000000,12685545207,471.876
12472000000000,12694167216,471.876
12472000000000,12687660378,471.876
12474000000000,12591033784,471.895
12474000000000,12583784994,471.895
12474000000000,12570766883,471.895
12474000000000,12569698061,471.895
12474000000000,12580996549,471.895
12474000000000,12571793211,471.895
12474000000000,12579499776,471.895
12474000000000,12586463999,471.895
12474000000000,12632807904,471.895
12474000000000,12602386403,471.895
12474000000000,12616037703,471.895
12474000000000,12649893665,471.895
12474000000000,12649649065,471.895
12474000000000,12650001844,471.895
12474000000000,12611706229,471.895
12474000000000,12626970546,471.895
12474000000000,12617808868,471.895
12474000000000,12672786345,471.895
12474000000000,12636421132,471.895
12474000000000,12644868929,471.895
12474000000000,12633465298,471.895
12474000000000,12650867121,471.895
12474000000000,12659081689,471.895
12474000000000,12659969841,471.895
12474000000000,12664692419,471.895
12474000000000,12691033526,471.895
12474000000000,12677493051,471.895
12474000000000,12669036209,471.895
12474000000000,12675992202,471.895
12474000000000,12683978697,471.895
12474000000000,12684400347,471.895
12474000000000,12688692653,471.895
12474000000000,12696378551,471.895
12474000000000,12697801479,471.895
12474000000000,12699193421,471.895
12474000000000,12663758950,471.895
12474000000000,12705668553,471.895
12474000000000,12697694118,471.895
12474000000000,12684682590,471.895
12475000000000,12590885735,471.914
12475000000000,12615004805,471.914
12475000000000,12581664918,471.914
12475000000000,12575560458,471.914
12475000000000,12598058566,471.914
12475000000000,12587072939,471.914
12475000000000,12595495368,471.914
12475000000000,12652554784,471.914
12475000000000,12619572542,471.914
12475000000000,12658325624,471.914
12475000000000,12670690044,471.914
12475000000000,12636384853,471.914
12475000000000,12613970620,471.914
12475000000000,12641935232,471.914
12475000000000,12608472340,471.914
12475000000000,12648196977,471.914
12475000000000,12685056965,471.914
12475000000000,12646778408,471.914
12475000000000,12654322469,471.914
12475000000000,12661111593,471.914
12475000000000,12702838524,471.914
12475000000000,12669325209,471.914
12475000000000,12675040996,471.914
12475000000000,12685907301,471.914
12475000000000,12661039780,471.914
12475000000000,12702630653,471.914
12475000000000,12688621338,471.914
12475000000000,12694821830,471.914
12477000000000,12570178194,471.933
12477000000000,12570288424,471.933
12477000000000,12584577765,471.933
12477000000000,12612135274,471.933
12477000000000,12574830426,471.933
12477000000000,12569176279,471.933
12477000000000,12570912317,471.933
12477000000000,12592571896,471.933
12477000000000,12590225769,471.933
12477000000000,12590047511,471.933
12477000000000,12593212401,471.933
12477000000000,12598571343,471.933
12477000000000,12609187459,471.933
12477000000000,12603260537,471.933
12477000000000,12639536935,471.933
12477000000000,12614113523,471.933
12477000000000,12591256860,471.933
12477000000000,12593861300,471.933
12477000000000,12624075821,471.933
12477000000000,12622738552,471.933
12477000000000,12646564216,471.933
12477000000000,12638383039,471.933
12477000000000,12653856566,471.933
12477000000000,12650832689,471.933
12477000000000,12658400506,471.933
12477000000000,12688157164,471.933
12477000000000,12653641191,471.933
12477000000000,12661901023,471.933
12477000000000,12661651068,471.933
12477000000000,12668553331,471.933
12477000000000,12674682948,471.933
12477000000000,12669885091,471.933
12477000000000,12678099702,471.933
12477000000000,12655296610,471.933
12477000000000,12666155420,471.933
12477000000000,12700055373,471.933
12477000000000,12686543628,471.933
12477000000000,12672286920,471.933
12477000000000,12691207891,471.933
12477000000000,12700708001,471.933
12477000000000,12697227603,471.933
12477000000000,12697872838,471.933
12477000000000,12697228321,471.933
12478000000000,12586679894,471.952
12478000000000,12599445284,471.952
12478000000000,12611314875,471.952
12478000000000,12603912485,471.952
12478000000000,12569398017,471.952
12478000000000,12568959649,471.952
12478000000000,12606584865,471.952
12478000000000,12577921836,471.952
12478000000000,12569287108,471.952
12478000000000,12571391728,471.952
12478000000000,12577038087,471.952
12478000000000,12591067623,471.952
12478000000000,12592469637,471.952
12478000000000,12591738651,471.952
12478000000000,12640392344,471.952
12478000000000,12595433371,471.952
12478000000000,12602089173,471.952
12478000000000,12643153435,471.952
12478000000000,12610735377,471.952
12478000000000,12612741629,471.952
12478000000000,12639964585,471.952
12478000000000,12611167598,471.952
12478000000000,12617844331,471.952
12478000000000,12635514703,471.952
12478000000000,12665804835,471.952
12478000000000,12658438334,471.952
12478000000000,12611706262,471.952
12478000000000,12627445139,471.952
12478000000000,12598576220,471.952
12478000000000,12612247680,471.952
12478000000000,12633497377,471.952
12478000000000,12643294539,471.952
12478000000000,12631009658,471.952
12478000000000,12616936670,471.952
12478000000000,12640426589,471.952
12478000000000,12686087084,471.952
12478000000000,12700376174,471.952
12478000000000,12655295718,471.952
12478000000000,12673938536,471.952
12478000000000,12705845394,471.952
12478000000000,12667637828,471.952
12478000000000,12678383336,471.952
12478000000000,12673542179,471.952
12478000000000,12674723831,471.952
12478000000000,12663833902,471.952
12478000000000,12666784401,471.952
12478000000000,12676855251,471.952
12478000000000,12684362876,471.952
12478000000000,12662510670,471.952
12478000000000,12697439013,471.952
12478000000000,12685162217,471.952
12478000000000,12686541549,471.952
12478000000000,12705319956,471.952
12478000000000,12688399072,471.952
12478000000000,12691581229,471.952
12478000000000,12697370898,471.952
12478000000000,12702454139,471.952
12478000000000,12702309381,471.952
12478000000000,12702943888,471.952
12480000000000,12579572584,471.971
12480000000000,12576607284,471.971
12480000000000,12592571855,471.971
12480000000000,12584724655,471.971
12480000000000,12600695185,471.971
12480000000000,12571644667,471.971
12480000000000,12581883599,471.971
12480000000000,12577223546,471.971
12480000000000,12618391525,471.971
12480000000000,12579753448,471.971
12480000000000,12630037735,471.971
12480000000000,12593471711,471.971
12480000000000,12586534529,471.971
12480000000000,12641396035,471.971
12480000000000,12595533681,471.971
12480000000000,12611960533,471.971
12480000000000,12581294950,471.971
12480000000000,12572480380,471.971
12480000000000,12603373681,471.971
12480000000000,12610475336,471.971
12480000000000,12587972860,471.971
12480000000000,12622008703,471.971
12480000000000,12619018792,471.971
12480000000000,12634366717,471.971
12480000000000,12628145979,471.971
12480000000000,12623779288,471.971
12480000000000,12646168303,471.971
12480000000000,12631983372,471.971
12480000000000,12642479046,471.971
12480000000000,12638238557,471.971
12480000000000,12683009145,471.971
12480000000000,12658438453,471.971
12480000000000,12641508748,471.971
12480000000000,12636172020,471.971
12480000000000,12653244692,471.971
12480000000000,12700563945,471.971
12480000000000,12660752841,471.971
12480000000000,12666962671,471.971
12480000000000,12680961597,471.971
12480000000000,12680309262,471.971
12480000000000,12683798931,471.971
12480000000000,12686507137,471.971
12480000000000,12684399642,471.971
12480000000000,12686860971,471.971
12480000000000,12684987198,471.971
12480000000000,12699551152,471.971
12480000000000,12702732412,471.971
12480000000000,12677388240,471.971
12480000000000,12702799590,471.971
12481000000000,12570176054,471.99
12481000000000,12609306165,471.99
12481000000000,12603517814,471.99
12481000000000,12574397573,471.99
12481000000000,12577598366,471.99
12481000000000,12588234546,471.99
12481000000000,12617952254,471.99
12481000000000,12591737106,471.99
12481000000000,12584649329,471.99
12481000000000,12591809048,471.99
12481000000000,12596025821,471.99
12481000000000,12615922443,471.99
12481000000000,12590957860,471.99
12481000000000,12590667370,471.99
12481000000000,12610509402,471.99
12481000000000,12669918814,471.99
12481000000000,12597871430,471.99
12481000000000,12623714892,471.99
12481000000000,12622992698,471.99
12481000000000,12623070728,471.99
12481000000000,12624075918,471.99
12481000000000,12634366928,471.99
12481000000000,12631451227,471.99
12481000000000,12646957723,471.99
12481000000000,12677889484,471.99
12481000000000,12678273805,471.99
12481000000000,12632881108,471.99
12481000000000,12646563217,471.99
12481000000000,12646304799,471.99
12481000000000,12658400137,471.99
12481000000000,12664726538,471.99
12481000000000,12675324098,471.99
12481000000000,12662548900,471.99
12481000000000,12688578983,471.99
12481000000000,12680855198,471.99
12481000000000,12684051891,471.99
12481000000000,12685129472,471.99
12481000000000,12698195459,471.99
12481000000000,12692164231,471.99
12481000000000,12675710310,471.99
12481000000000,12705700389,471.99
12481000000000,12705773007,471.99
12483000000000,12601469555,472.009
12483000000000,12569176699,472.009
12483000000000,12575231353,472.009
12483000000000,12569882441,472.009
12483000000000,12586391313,472.009
12483000000000,12584395637,472.009
12483000000000,12574860859,472.009
12483000000000,12572406918,472.009
12483000000000,12587721402,472.009
12483000000000,12580742222,472.009
12483000000000,12592283511,472.009
12483000000000,12640747504,472.009
12483000000000,12598058439,472.009
12483000000000,12571132750,472.009
12483000000000,12572810020,472.009
12483000000000,12598203472,472.009
12483000000000,12602750399,472.009
12483000000000,12577409460,472.009
12483000000000,12601324708,472.009
12483000000000,12649579114,472.009
12483000000000,12641901405,472.009
12483000000000,12621006591,472.009
12483000000000,12623070092,472.009
12483000000000,12627960039,472.009
12483000000000,12672183105,472.009
12483000000000,12674793644,472.009
12483000000000,12629277162,472.009
12483000000000,12603630300,472.009
12483000000000,12605914220,472.009
12483000000000,12645332128,472.009
12483000000000,12650376839,472.009
12483000000000,12662726579,472.009
12483000000000,12701312294,472.009
12483000000000,12706234515,472.009
12483000000000,12662895657,472.009
12483000000000,12654176230,472.009
12483000000000,12681356421,472.009
12483000000000,12654394610,472.009
12483000000000,12687980308,472.009
12483000000000,12702556320,472.009
12484000000000,12595353274,472.028
12484000000000,12595818264,472.028
12484000000000,12571646586,472.028
12484000000000,12571721413,472.028
12484000000000,12571465803,472.028
12484000000000,12619977234,472.028
12484000000000,12573798292,472.028
12484000000000,12585337213,472.028
12484000000000,12585450903,472.028
12484000000000,12588639098,472.028
12484000000000,12591291558,472.028
12484000000000,12596515027,472.028
12484000000000,12631009504,472.028
12484000000000,12572232410,472.028
