1.303000000000000000e+03
1.810000000000000000e+03
2.548000000000000000e+03
3.136000000000000000e+03
4.085000000000000000e+03
5.030000000000000000e+03
6.123000000000000000e+03
7.323000000000000000e+03
8.549000000000000000e+03
