m_1
24913000000000.0
14806000000000.0
26257000000000.0
20090000000000.0
21990000000000.0
17827000000000.0
17101000000000.0
26751000000000.0
17664000000000.0
14155000000000.0
14670000000000.0
143180000000000.0
117880000000000.0
18011000000000.0
20090000000000.0
15866000000000.0
18950000000000.0
14806000000000.0
60934000000000.0
24913000000000.0
43749000000000.0
14864000000000.0
13728000000000.0
17577000000000.0
97347000000000.0
14146000000000.0
23042000000000.0
14846000000000.0
15589000000000.0
35413000000000.0
18574000000000.0
25523000000000.0
27636000000000.0
32250000000000.0
61564000000000.0
17863000000000.0
17764000000000.0
19668000000000.0
46621000000000.0
18574000000000.0
31674000000000.0
54645000000000.0
23533000000000.0
64106000000000.0
15446000000000.0
79225000000000.0
26301000000000.0
60960000000000.0
14038000000000.0
15625000000000.0
38269000000000.0
14163000000000.0
60934000000000.0
14307000000000.0
18462000000000.0
31522000000000.0
19331000000000.0
51530000000000.0
26116000000000.0
15199000000000.0
17261000000000.0
14146000000000.0
15455000000000.0
17883000000000.0
47270000000000.0
14313000000000.0
18083000000000.0
14682000000000.0
36094000000000.0
19387000000000.0
16477000000000.0
35413000000000.0
19040000000000.0
26301000000000.0
15446000000000.0
23533000000000.0
19387000000000.0
36094000000000.0
54645000000000.0
15625000000000.0
64106000000000.0
60960000000000.0
15455000000000.0
97347000000000.0
14864000000000.0
17577000000000.0
17883000000000.0
17827000000000.0
26751000000000.0
21990000000000.0
18011000000000.0
143180000000000.0
37312000000000.0
14670000000000.0
36785000000000.0
37689000000000.0
14797000000000.0
31522000000000.0
36219000000000.0
73104000000000.0
38269000000000.0
129970000000000.0
60934000000000.0
14307000000000.0
20090000000000.0
17425000000000.0
64167000000000.0
181160000000000.0
19617000000000.0
24019000000000.0
25610000000000.0
79633000000000.0
17261000000000.0
48765000000000.0
129970000000000.0
18083000000000.0
47270000000000.0
14682000000000.0
36094000000000.0
19387000000000.0
36785000000000.0
14670000000000.0
39649000000000.0
44187000000000.0
31197000000000.0
21210000000000.0
90823000000000.0
49757000000000.0
30876000000000.0
22060000000000.0
22559000000000.0
29179000000000.0
15561000000000.0
18596000000000.0
24040000000000.0
21168000000000.0
24109000000000.0
27066000000000.0
18781000000000.0
37689000000000.0
18011000000000.0
20031000000000.0
37312000000000.0
21990000000000.0
17101000000000.0
17664000000000.0
36785000000000.0
18011000000000.0
117880000000000.0
26751000000000.0
17827000000000.0
143180000000000.0
24109000000000.0
27066000000000.0
20031000000000.0
37312000000000.0
21168000000000.0
47270000000000.0
18083000000000.0
47270000000000.0
18950000000000.0
19387000000000.0
36094000000000.0
79225000000000.0
15866000000000.0
15625000000000.0
37312000000000.0
37689000000000.0
21168000000000.0
18781000000000.0
24109000000000.0
143180000000000.0
27066000000000.0
20031000000000.0
26751000000000.0
117880000000000.0
17664000000000.0
18011000000000.0
17433000000000.0
21990000000000.0
17101000000000.0
24913000000000.0
60934000000000.0
49895000000000.0
26257000000000.0
20090000000000.0
15199000000000.0
38269000000000.0
51530000000000.0
27414000000000.0
15866000000000.0
16477000000000.0
15589000000000.0
35413000000000.0
18574000000000.0
20993000000000.0
25523000000000.0
33559000000000.0
24062000000000.0
17577000000000.0
15455000000000.0
17883000000000.0
20001000000000.0
51530000000000.0
26257000000000.0
40526000000000.0
60934000000000.0
38269000000000.0
23403000000000.0
16901000000000.0
36067000000000.0
54770000000000.0
129970000000000.0
21866000000000.0
42757000000000.0
19370000000000.0
24913000000000.0
19141000000000.0
19331000000000.0
26301000000000.0
23533000000000.0
54645000000000.0
64106000000000.0
79225000000000.0
97347000000000.0
17577000000000.0
17883000000000.0
16724000000000.0
29721000000000.0
25369000000000.0
65187000000000.0
15626000000000.0
24040000000000.0
44187000000000.0
34113000000000.0
43004000000000.0
24138000000000.0
35069000000000.0
22559000000000.0
30876000000000.0
29179000000000.0
90823000000000.0
33155000000000.0
18596000000000.0
22060000000000.0
39649000000000.0
24184000000000.0
35413000000000.0
46621000000000.0
18574000000000.0
19668000000000.0
25839000000000.0
20031000000000.0
19387000000000.0
36094000000000.0
60960000000000.0
79225000000000.0
20993000000000.0
64106000000000.0
54645000000000.0
43749000000000.0
19040000000000.0
16724000000000.0
24040000000000.0
25369000000000.0
44187000000000.0
24138000000000.0
29721000000000.0
16605000000000.0
34113000000000.0
43004000000000.0
18596000000000.0
143180000000000.0
26751000000000.0
27414000000000.0
18950000000000.0
20090000000000.0
21866000000000.0
19370000000000.0
26257000000000.0
20001000000000.0
51530000000000.0
19141000000000.0
107900000000000.0
24040000000000.0
65187000000000.0
18596000000000.0
65187000000000.0
24040000000000.0
25369000000000.0
29721000000000.0
34113000000000.0
43004000000000.0
44187000000000.0
24138000000000.0
42757000000000.0
45411000000000.0
23403000000000.0
51530000000000.0
18279000000000.0
20386000000000.0
19375000000000.0
17764000000000.0
21097000000000.0
61564000000000.0
117880000000000.0
17827000000000.0
21990000000000.0
26751000000000.0
18011000000000.0
36785000000000.0
143180000000000.0
37312000000000.0
37689000000000.0
48765000000000.0
31850000000000.0
24019000000000.0
64167000000000.0
181160000000000.0
19617000000000.0
25610000000000.0
37689000000000.0
37312000000000.0
17883000000000.0
117880000000000.0
26751000000000.0
21990000000000.0
17827000000000.0
18011000000000.0
143180000000000.0
37312000000000.0
36785000000000.0
37689000000000.0
24109000000000.0
21168000000000.0
27066000000000.0
19375000000000.0
20386000000000.0
61564000000000.0
32250000000000.0
17863000000000.0
21097000000000.0
27636000000000.0
117880000000000.0
26751000000000.0
21990000000000.0
36785000000000.0
18011000000000.0
143180000000000.0
37312000000000.0
32250000000000.0
61564000000000.0
19668000000000.0
46621000000000.0
27636000000000.0
21097000000000.0
19375000000000.0
20386000000000.0
18574000000000.0
25839000000000.0
97347000000000.0
19141000000000.0
19331000000000.0
117880000000000.0
21990000000000.0
37689000000000.0
37312000000000.0
26751000000000.0
40657000000000.0
21168000000000.0
24109000000000.0
27066000000000.0
143180000000000.0
20031000000000.0
18781000000000.0
36785000000000.0
47270000000000.0
36094000000000.0
19387000000000.0
36785000000000.0
18950000000000.0
37000000000000.0
22456000000000.0
25753000000000.0
18462000000000.0
36067000000000.0
26116000000000.0
26116000000000.0
129970000000000.0
23403000000000.0
25523000000000.0
19668000000000.0
46621000000000.0
27636000000000.0
35413000000000.0
32250000000000.0
29179000000000.0
33155000000000.0
24184000000000.0
24040000000000.0
65187000000000.0
44187000000000.0
30876000000000.0
22559000000000.0
21168000000000.0
24109000000000.0
27066000000000.0
20031000000000.0
37689000000000.0
40657000000000.0
37312000000000.0
27414000000000.0
79225000000000.0
20090000000000.0
54645000000000.0
19387000000000.0
36094000000000.0
26301000000000.0
60960000000000.0
23533000000000.0
20993000000000.0
36146000000000.0
129970000000000.0
22276000000000.0
21866000000000.0
26257000000000.0
51530000000000.0
42757000000000.0
71525000000000.0
61564000000000.0
32250000000000.0
21097000000000.0
20993000000000.0
53547000000000.0
60960000000000.0
47270000000000.0
79225000000000.0
32905000000000.0
33792000000000.0
31850000000000.0
24019000000000.0
25610000000000.0
64167000000000.0
25753000000000.0
79633000000000.0
37000000000000.0
25839000000000.0
27636000000000.0
35413000000000.0
32250000000000.0
61564000000000.0
71525000000000.0
24109000000000.0
21168000000000.0
40657000000000.0
37689000000000.0
37312000000000.0
27414000000000.0
60934000000000.0
24913000000000.0
38269000000000.0
49895000000000.0
61564000000000.0
32250000000000.0
53547000000000.0
36094000000000.0
61564000000000.0
24109000000000.0
27066000000000.0
40657000000000.0
37689000000000.0
37312000000000.0
117880000000000.0
22060000000000.0
31197000000000.0
49757000000000.0
39649000000000.0
90823000000000.0
30876000000000.0
22559000000000.0
44187000000000.0
42757000000000.0
22276000000000.0
51530000000000.0
71525000000000.0
26257000000000.0
36785000000000.0
26751000000000.0
117880000000000.0
143180000000000.0
37312000000000.0
37689000000000.0
24109000000000.0
27066000000000.0
90823000000000.0
49757000000000.0
31197000000000.0
39649000000000.0
30876000000000.0
22559000000000.0
42757000000000.0
26257000000000.0
30876000000000.0
90823000000000.0
39649000000000.0
31197000000000.0
49757000000000.0
29179000000000.0
44187000000000.0
33155000000000.0
73440000000000.0
102830000000000.0
40526000000000.0
36067000000000.0
54770000000000.0
51530000000000.0
26116000000000.0
64106000000000.0
54645000000000.0
26301000000000.0
60960000000000.0
79225000000000.0
181160000000000.0
25610000000000.0
64167000000000.0
25753000000000.0
65187000000000.0
44187000000000.0
29721000000000.0
25369000000000.0
34113000000000.0
43004000000000.0
24138000000000.0
29179000000000.0
34332000000000.0
25392000000000.0
40657000000000.0
37689000000000.0
37312000000000.0
117880000000000.0
43004000000000.0
34113000000000.0
25369000000000.0
29721000000000.0
65187000000000.0
35069000000000.0
33155000000000.0
30423000000000.0
29179000000000.0
25839000000000.0
49895000000000.0
60934000000000.0
26257000000000.0
73104000000000.0
38269000000000.0
36219000000000.0
51530000000000.0
27414000000000.0
31522000000000.0
34113000000000.0
43004000000000.0
35069000000000.0
79633000000000.0
65187000000000.0
44187000000000.0
33559000000000.0
31674000000000.0
25753000000000.0
181160000000000.0
37000000000000.0
64167000000000.0
37000000000000.0
181160000000000.0
36499000000000.0
30423000000000.0
46621000000000.0
35413000000000.0
129970000000000.0
51530000000000.0
49895000000000.0
60934000000000.0
38269000000000.0
71525000000000.0
64106000000000.0
54645000000000.0
60960000000000.0
143180000000000.0
117880000000000.0
37312000000000.0
36785000000000.0
37689000000000.0
40657000000000.0
37689000000000.0
37312000000000.0
117880000000000.0
32250000000000.0
61564000000000.0
46621000000000.0
35413000000000.0
33155000000000.0
30876000000000.0
39649000000000.0
90823000000000.0
44187000000000.0
34113000000000.0
43004000000000.0
35069000000000.0
79633000000000.0
44187000000000.0
65187000000000.0
33155000000000.0
39649000000000.0
31197000000000.0
49757000000000.0
44187000000000.0
39649000000000.0
90823000000000.0
44187000000000.0
36219000000000.0
73104000000000.0
38269000000000.0
60934000000000.0
129970000000000.0
61564000000000.0
32250000000000.0
48765000000000.0
33792000000000.0
32905000000000.0
46621000000000.0
33792000000000.0
34332000000000.0
35069000000000.0
79633000000000.0
65187000000000.0
102830000000000.0
73440000000000.0
79633000000000.0
43004000000000.0
46621000000000.0
45411000000000.0
42757000000000.0
51530000000000.0
53547000000000.0
47270000000000.0
60960000000000.0
79225000000000.0
38269000000000.0
60934000000000.0
143180000000000.0
117880000000000.0
37689000000000.0
117880000000000.0
143180000000000.0
40657000000000.0
117880000000000.0
40657000000000.0
143180000000000.0
60934000000000.0
129970000000000.0
51530000000000.0
73104000000000.0
90823000000000.0
49757000000000.0
44187000000000.0
54770000000000.0
45411000000000.0
42757000000000.0
51530000000000.0
117880000000000.0
54770000000000.0
51530000000000.0
79633000000000.0
65187000000000.0
60960000000000.0
64106000000000.0
65187000000000.0
49757000000000.0
90823000000000.0
54770000000000.0
61564000000000.0
90823000000000.0
60934000000000.0
60934000000000.0
129970000000000.0
54770000000000.0
64106000000000.0
79225000000000.0
60960000000000.0
129970000000000.0
73104000000000.0
64106000000000.0
79225000000000.0
79225000000000.0
181160000000000.0
107900000000000.0
181160000000000.0
143180000000000.0
