4.838572401319504723e-03
3.084062673553945519e-03
2.744651645677600223e-03
2.661208008768553134e-03
2.641375341509629663e-03
2.580669813079422645e-03
2.568479758818331769e-03
2.597366802042113537e-03
2.561346103993928421e-03
