ds0
93.0278629578257
80.30375070281586
69.60678004260792
46.49257118400745
81.27118782182282
44.28642692812325
52.76081398689751
30.74935240521335
58.56456028367326
87.69281279107199
79.21335754522781
23.000814589705293
66.81324109949765
73.29055230586614
92.21730410885476
77.6160198781289
67.21201512427744
86.98749655496474
68.3326760416274
60.50465437483384
52.33554773851134
42.62284453459201
45.407193073454785
72.09782968501132
48.19932205228618
39.025934269918515
50.43809486877552
66.55350696995615
55.017170310731174
57.558713909816476
98.11356378656318
69.83950593875933
34.971917624717115
82.91819469280611
61.68123385834463
41.182804920500494
49.798802435902005
79.68379971916562
20.117281457990295
32.749198683479264
91.25179488848426
55.09063922900152
42.95537461936515
57.56969060558256
43.88982679425837
56.31056727575739
47.54341745289247
73.78246652545576
26.181452660224945
63.023802120151394
55.76672093650477
95.81209727894489
68.3098233792183
32.80477657445635
35.42064274586219
80.79316434861862
91.62931879584175
87.17090820990683
48.999968599479736
85.80516999761728
80.98031573783841
96.67680311253574
56.726445624153115
68.42245545740083
82.47206845744806
93.74605201393817
24.775200131179567
36.26460410937917
71.80459438712819
62.5565995766234
61.062738562429374
61.87736117216053
38.79806205121591
84.70479087572319
54.27167357001256
74.528656040613
48.12105149090157
71.35526790328798
66.84531140020218
32.35801947523983
94.14508225162056
92.39336118243833
117.49358070529813
40.325803388976645
82.88611138369565
100.69719862946735
91.58900816943265
54.603291881281294
90.83248266720666
24.155919596827612
71.00023030026028
73.89527882129953
92.79780166760418
77.59439919336963
88.66964916604779
58.465396640540284
86.89594792611966
61.17907369109147
78.15329131380201
66.09280438595415
86.02160284999867
51.19367240284682
64.79261594086167
72.33093998020489
65.39199714124045
41.569547876901424
54.22908218517994
76.36641362543418
55.85298674260491
41.28292079419769
55.484301657405766
66.82362462191048
53.073532435197876
73.27075673760235
88.3457828007138
40.9486022292068
109.82018010289774
95.15705283284524
46.15903961523571
27.840196721734923
21.62998152927783
75.16233485231083
105.59461485569658
23.440938902972718
96.8144515024947
100.91863760451237
90.07547743195647
78.90492339089431
83.32943214028823
82.32713715562384
61.0596279831846
37.638958411831744
67.04334697805592
65.45149685431495
73.15358584607047
33.069111690518696
56.88469709596774
42.987684359360415
51.6113264422646
85.38591665025386
66.40405902450543
50.9049018337311
56.75619044069114
64.24728579815337
50.45918286159616
100.45189438570137
69.44219976414631
69.88147408083205
70.01300965792001
61.50558290043677
31.284669730236892
64.04924616597764
59.1719691396188
74.28711005127336
47.54489186547804
20.674646436154593
33.20837801188127
69.16209672067497
62.90486044186093
82.22924548528704
65.5327436217163
38.74410282262321
59.93073270845686
30.077008893339112
63.32725311380559
63.68727302133135
54.01075422663528
47.43051928547695
51.08028683249537
99.9004448653258
56.98589555481602
59.456845160670944
73.81888152180917
45.927331490627665
56.86095331648951
31.9349158273511
36.328046327464406
70.5662964285189
90.72368540072652
49.921317715481024
71.36508056444693
69.14856725551152
20.86302276037679
63.31892963253565
53.70641149006327
89.76293528506072
54.46020918670898
52.155864656370134
47.4585555380945
63.842465518179985
98.13374431928905
66.80313178811303
37.986171478099756
54.629854183678724
