1.797195487757033920e+10,1.921417967694396591e+10,2.573086660617979050e+10,1.579168324570667076e+10,1.613262477281105804e+10,1.336144230762690163e+10,1.745585199479861832e+10,1.807827491022331619e+10,1.680702699950428963e+10,2.181686710692375183e+10,2.073703210017393875e+10,2.618079563203879929e+10,2.042904112481101227e+10,1.512176467094470787e+10,1.634568107937290001e+10,2.028138033094427490e+10,2.134694374056619263e+10,2.296667718605690765e+10,3.893656409929354858e+10,2.514629805077558136e+10,2.545037046909410858e+10,2.483958376090402222e+10,2.262914787779081726e+10,2.451422664478378677e+10,3.121737320688648224e+10,2.133040785797117233e+10,2.368246910209666824e+10,2.447027490882183075e+10,2.352475207341913223e+10,2.508141600267569351e+10,2.534080120485769272e+10,2.473860850218752289e+10,2.151745864653568268e+10,2.154773928988264465e+10,3.501365340137390900e+10,2.162681265901880646e+10,2.561542723418336868e+10,2.064232305048568344e+10,1.772839192022755051e+10,2.023678299925444794e+10,1.926144544078449631e+10,2.362932148239936066e+10,1.503324118891727257e+10,1.994816240606610870e+10,2.371992692004267120e+10,1.748898832881167984e+10,1.794196410848883820e+10,2.006605633174499512e+10,2.297049972577285004e+10,1.806252056798593903e+10,1.953597371033950806e+10,2.201715008935670471e+10,2.083761776022668457e+10,2.822933450802202988e+10,1.807074590884544373e+10,1.536257413800006485e+10,2.648372452777050018e+10,2.756986649287371063e+10,2.384890946915636826e+10,2.102520242894625854e+10,1.814695798616791916e+10,1.649569245620031357e+10,2.321196937261625671e+10,1.557954950932903099e+10,1.678591518219015694e+10,2.313558602564324188e+10,2.286680458959832001e+10,2.632407083473438263e+10,2.026687895888178253e+10,2.116055869380406189e+10,2.480814403953031921e+10,1.846808615474494553e+10,2.516374574702647018e+10,2.345805540566736603e+10,2.718526726352639771e+10,2.213730005943919373e+10,2.854978693375508881e+10,2.277964928768518829e+10,3.884783880060089874e+10,2.014139733797011566e+10,2.270474036750128174e+10,1.960419680186712265e+10,2.120349297017777634e+10,2.667860614590475845e+10,2.066565928806110764e+10,1.864231923924805069e+10,2.672911846812533569e+10,1.766954420950353241e+10,2.610335604983701706e+10,2.002605419762062836e+10,2.423075081558903122e+10,2.051206161464701843e+10,1.880392242269437790e+10,1.733805352699465179e+10,1.909706645675841904e+10,1.754577581727182007e+10,1.707234939248515129e+10,2.198668247925159454e+10,1.616883602786003876e+10,1.542968887107895279e+10
1.390427249728025818e+10,2.133107821823871994e+10,1.639417575817353249e+10,2.163094239841124344e+10,2.288466903208961487e+10,2.651170143350426483e+10,1.721604228984682465e+10,1.747747379822076035e+10,1.564009323507831955e+10,2.405156743278904724e+10,1.801187266505533600e+10,3.263236876110571671e+10,2.484898058309297180e+10,1.884198039126006699e+10,2.008827234685204697e+10,1.792039916766177750e+10,2.618819144665425110e+10,1.857558167041769028e+10,1.727788042705737305e+10,2.290061233747969437e+10,1.833860746625327301e+10,1.952575479202264404e+10,1.585441468023204613e+10,1.945140750568503571e+10,2.418860267997301102e+10,1.661157328197239494e+10,2.211266232561304855e+10,2.295040000192610550e+10,1.684154616016459274e+10,2.487665131013682556e+10,2.294432140604968262e+10,1.707945843237403297e+10,2.432197521813809586e+10,1.848222856047535324e+10,2.172029480983618164e+10,2.524662697219299698e+10,1.847411086686566544e+10,2.834983420115720749e+10,2.240599100047682953e+10,1.895615930323286438e+10,3.780657879708819580e+10,3.191219730430692673e+10,1.840304341287385559e+10,1.877083909609618378e+10,1.915746073516758728e+10,1.551217796235296631e+10,2.412783653466946793e+10,2.124581342030862808e+10,2.079505477038586426e+10,1.937114034827292252e+10,1.808461707721191406e+10,2.007386373929056168e+10,2.269777992711174774e+10,1.878997319780699539e+10,1.891195516975331497e+10,1.942959684770212555e+10,2.232689099133552933e+10,2.341974854888006592e+10,1.774919073510674286e+10,2.156352573688735580e+10,1.931623590626165771e+10,2.251764089365404892e+10,2.052097057392169189e+10,2.610038287045972824e+10,2.797355300479331970e+10,2.259164252667926407e+10,1.709748239489630127e+10,1.928324243697597885e+10,2.107743515881200027e+10,1.939133427420663452e+10,1.928496992170346451e+10,1.684263718997858620e+10,3.392898351993785095e+10,2.857561441826237488e+10,2.292827510241525650e+10,2.440944986934518814e+10,2.891813468152095795e+10,1.478796093345387268e+10,1.896025064419464111e+10,1.978013347845712280e+10,2.465097093211154175e+10,1.873032099232832718e+10,3.361577429471404266e+10,2.377283526496947479e+10,3.467661724836533356e+10,2.289766510349591446e+10,2.010440623556736755e+10,2.247837780825311661e+10,1.953542165741188812e+10,1.666645069060939217e+10,1.941060698106062317e+10,1.398372838601850510e+10,2.257832027576488876e+10,1.942567180140461731e+10,1.697125465351937485e+10,2.159327134021990204e+10,1.927809326333598709e+10,1.664563843832255936e+10,2.203640466433543396e+10,2.113199529617887878e+10
2.320846829813414764e+10,1.561634130411923790e+10,1.795689441696966171e+10,2.310870767631086349e+10,2.370112956250979996e+10,1.641475140570170212e+10,2.398228352556767273e+10,2.117091173830817795e+10,1.896781733453749084e+10,2.337820875656474304e+10,2.267758976207082748e+10,2.525466117720716476e+10,2.256480090437517929e+10,2.879098234049304581e+10,2.342589168693922424e+10,2.695223119850498962e+10,1.835114298131679916e+10,2.345138063184545517e+10,1.895214218729565048e+10,2.458564862620617676e+10,3.991242115022338104e+10,1.870459761874052048e+10,1.847441833273166656e+10,2.654513161615916443e+10,2.001662223540689087e+10,1.978144261803952789e+10,1.751749585026665497e+10,2.710865710898364258e+10,1.839654546412623978e+10,1.772393321251059341e+10,2.275135857013939667e+10,2.046541899055833435e+10,2.020918732247714615e+10,1.958681798258445740e+10,2.365775709493447113e+10,1.915458068438785172e+10,2.144413864924877167e+10,1.693084927045276451e+10,2.629728812146268082e+10,2.160755758823020554e+10,2.223064298423801422e+10,2.492345179258110809e+10,2.853181882494440079e+10,2.193949439052410126e+10,1.595406828013936234e+10,1.859948661235622406e+10,1.685115693939291763e+10,2.038730804304671097e+10,2.377881439890130615e+10,1.932788667907506180e+10,1.870365126384384918e+10,2.556587504231680298e+10,1.989106356194334412e+10,1.758018836486004257e+10,2.562475683547024536e+10,2.236593851844890213e+10,2.670269632574222946e+10,2.015982635385346985e+10,2.755882661319415665e+10,2.524953812859258270e+10,2.595218394247111130e+10,4.241489931187220764e+10,2.395011045634636307e+10,2.132557059645812225e+10,1.776883174279032135e+10,2.192244302610240173e+10,1.795655067089599609e+10,2.466696099961576462e+10,1.772581298631433487e+10,1.771885747806355667e+10,2.909260502813330460e+10,1.927305587855313110e+10,2.654179094342029190e+10,2.026467627253125000e+10,2.471682663584764862e+10,1.703513945119090462e+10,1.626269616745034409e+10,2.366888713220485306e+10,1.523968702152078819e+10,2.406148925710261536e+10,2.144699220690194321e+10,2.258124141099785995e+10,2.035827404346512604e+10,2.411844525763288116e+10,1.436064656421542168e+10,2.063540678244731522e+10,2.784159517858099365e+10,1.729413306552483749e+10,2.468390993705821609e+10,2.126235735477069855e+10,2.147505597161710739e+10,2.511572251857692337e+10,2.691811502288000107e+10,1.763954898598149109e+10,1.826837844230179214e+10,1.891334287054596710e+10,1.593869583771920013e+10,2.706190500042583466e+10,1.899447806526901245e+10,1.789547617392886734e+10
1.585863217643511772e+10,2.013185555668889618e+10,1.678733283205827713e+10,2.028102236182139969e+10,2.855534356492803955e+10,2.346169560889805603e+10,2.532836756280074310e+10,2.856929916481370926e+10,2.036637398546198273e+10,1.445493125246042061e+10,2.105022137434221268e+10,2.291661213484990692e+10,1.884874268123641968e+10,2.263100791391669083e+10,1.663108839469526863e+10,2.174067385446891403e+10,2.784477718708335495e+10,1.724720776574878693e+10,1.710239491034667015e+10,2.962221708419819260e+10,1.793937903366925049e+10,1.912917589036441040e+10,1.977935592456795502e+10,2.494141339672741699e+10,1.891065875470746231e+10,2.194556130896361923e+10,2.752032597317624283e+10,2.473677117645808792e+10,1.804378197071858978e+10,1.752951468123730850e+10,2.117487216266287994e+10,2.804586790990396500e+10,2.383685792024598312e+10,2.119090117508838654e+10,2.816896012905556107e+10,2.146767776177634811e+10,1.496843617344059372e+10,2.652595299272492981e+10,2.800190362930709839e+10,2.392429577163705826e+10,2.054745387725303268e+10,2.422444654904255295e+10,1.912203891023620224e+10,2.961653601686968231e+10,2.092891258965402985e+10,1.939438813196975327e+10,2.517025719006953812e+10,2.150678408101374435e+10,2.189822831374442673e+10,2.657890678782294083e+10,1.957869978005737305e+10,2.019180537255085754e+10,2.042490325979969788e+10,2.397972005179384995e+10,2.307778805199835205e+10,2.152654090073546219e+10,2.529213459683843613e+10,2.416038995732716370e+10,2.518669951396978760e+10,1.908875315294029236e+10,2.594817478177591705e+10,1.985911506253357315e+10,2.851952574282651138e+10,2.884157832708676147e+10,2.455629551130389404e+10,1.924478937265757370e+10,1.687414340853300858e+10,1.850092066091443253e+10,1.547540010275044632e+10,1.864830093101746368e+10,2.075775511376744080e+10,2.080274747030110550e+10,1.727058884367863464e+10,2.096206671256898880e+10,2.665103687215263748e+10,1.722905710939822388e+10,1.991214849344173813e+10,1.664324046561197090e+10,1.928064029411385345e+10,2.033902088532756805e+10,2.193772862977411652e+10,2.008019322973581696e+10,1.770364650342883682e+10,3.165973525985916138e+10,2.381105356883362579e+10,2.417189263424684143e+10,1.830879159632195663e+10,1.936382329631242752e+10,2.452777857941184616e+10,1.734238712589578629e+10,1.936198461979913330e+10,1.840194561705179214e+10,3.158110193506465149e+10,2.327889708261173248e+10,1.870592589130740738e+10,2.192872905040947723e+10,2.066769042875773621e+10,1.909774004793431473e+10,2.152470734660652924e+10,2.085834479671156311e+10
2.916604069414294815e+10,1.745320622388667679e+10,1.593606582502722168e+10,2.368914056665093994e+10,2.690501042841186523e+10,2.154376721088666916e+10,2.082219967297552490e+10,1.911027786615623856e+10,2.056846951772756958e+10,1.732538214296596527e+10,2.010434260371576309e+10,1.973738112234684372e+10,2.258273937841323090e+10,2.425128023295701599e+10,1.919599624508172989e+10,1.996465608552441788e+10,1.768576119490989685e+10,1.810660449875561142e+10,2.115844234977794266e+10,1.914814473436358643e+10,3.100043417726141739e+10,1.706223329966783905e+10,1.677828816197767639e+10,2.358530813096896362e+10,1.982288628068347168e+10,1.857508765193739319e+10,1.885341323399272537e+10,1.767687092615582275e+10,1.794302125744427872e+10,2.319085109345323563e+10,1.695233926603709412e+10,1.894423393530387497e+10,2.002972703026471710e+10,1.838244704394164658e+10,1.612890046643786240e+10,1.965579569086706543e+10,3.092596463928421783e+10,1.425161826940025139e+10,2.216379060970126724e+10,3.790965453445908356e+10,1.492280700424353218e+10,1.763798174398849487e+10,2.538590285240219116e+10,1.761978135611928558e+10,2.401948752319708633e+10,2.609888910838696289e+10,2.210724884454829407e+10,1.866086092683181381e+10,3.091154925004397964e+10,2.530657286361839676e+10,2.310709946077341080e+10,2.369846384830926132e+10,2.552700118211475372e+10,2.359171276700182724e+10,2.132895781653479004e+10,2.441649762274571609e+10,1.932024661394474030e+10,2.756071731668764496e+10,2.585243139538300323e+10,2.056748498412052917e+10,2.527680833346931458e+10,2.143792073327161789e+10,2.335775129952476501e+10,2.563448942970626068e+10,1.807655176678031921e+10,1.844934825212503433e+10,3.024112034248118973e+10,1.912630728550653458e+10,1.939054261900995255e+10,2.037698463034989548e+10,2.692342977236818314e+10,1.984969476834633636e+10,1.937882506408670044e+10,2.284428526568910599e+10,2.357054309277632523e+10,2.112374445969807053e+10,2.066877567984970474e+10,1.829625484327987289e+10,1.732086963356724930e+10,1.851118279904182816e+10,1.953581801452482986e+10,2.201984362470064926e+10,2.113820101709752274e+10,2.659212448821831131e+10,1.856402500655215073e+10,2.579245035854389572e+10,1.578108775352705383e+10,1.994816229832574463e+10,2.444804443497858429e+10,2.134110070537361908e+10,1.847522519208192062e+10,1.935991290126699066e+10,1.791124683640418625e+10,1.804983629454289246e+10,2.759053198959717178e+10,2.971302843044487762e+10,1.905044742163242722e+10,2.528472709128151321e+10,2.306543901914194489e+10,2.726695030203113556e+10
1.828335863748995590e+10,1.634246665228322411e+10,2.113115143839589310e+10,2.098274293886882019e+10,2.409302187220256805e+10,2.910359661691501617e+10,1.608986228032381439e+10,2.223791303271519089e+10,2.325074028177181244e+10,2.327072143036883545e+10,2.042266108901491928e+10,2.447917954498756409e+10,2.503619540056800461e+10,1.895190705175979233e+10,1.770146173351711273e+10,2.148131910845473480e+10,2.123508452339774323e+10,1.964292948362311935e+10,2.444219569688018799e+10,2.001529657883940506e+10,1.794202074894970322e+10,2.494357043093492889e+10,1.918567819190528870e+10,1.900130653439649582e+10,1.507523773022237587e+10,2.681886694040859222e+10,1.993725667493230820e+10,2.456441232614193726e+10,2.440734509803353500e+10,2.068363329243395996e+10,2.832324175799809647e+10,1.948664106713751221e+10,2.404270757866350174e+10,2.912939846467969513e+10,2.089283886080673599e+10,2.689797816680662918e+10,2.064444226291974258e+10,1.871251347699121475e+10,1.755103550028334808e+10,3.184055979685564041e+10,2.375602866151259613e+10,2.019799461523244858e+10,2.410713972696048737e+10,2.524810432234732819e+10,2.247611365479808044e+10,3.918172702653544617e+10,2.011768342189884949e+10,2.140256025954165268e+10,2.263152285111143494e+10,4.436316912407855225e+10,2.309068639378949738e+10,2.623310216093203354e+10,2.694279329285359573e+10,2.620372555704032135e+10,2.557913044601041412e+10,1.757696693773207092e+10,2.384705955552037430e+10,1.898204045467785263e+10,1.710642143224664688e+10,2.340952562977272034e+10,2.591428378389938736e+10,1.870388212084476471e+10,2.646570387742035294e+10,2.076993844768281555e+10,1.648178439827232361e+10,1.956899795402233124e+10,2.336676033087451553e+10,2.531817797581429291e+10,2.186122453228535461e+10,3.020955928364080048e+10,1.837348615992232132e+10,3.046698584299213409e+10,1.788241456256328201e+10,1.580398509857334709e+10,2.180874328838695908e+10,1.981049289175977325e+10,2.143248051310314560e+10,2.157794610274099350e+10,2.449683718284156799e+10,1.967688626546496964e+10,2.369701552090429306e+10,1.742327525616140366e+10,2.119556190125630569e+10,2.343339356947358704e+10,1.953787536481892014e+10,1.897857264646780014e+10,2.620014101590460587e+10,2.038917092713687515e+10,2.015981505274418640e+10,3.374740926410717010e+10,2.356812827717934036e+10,1.707298782862533760e+10,2.066489293016495514e+10,2.527266402036502075e+10,2.062473840230060577e+10,2.139804694630776596e+10,2.635222545303790283e+10,2.413604031856208038e+10,1.581962779672130394e+10,1.588006618399307060e+10
2.831982776914426041e+10,2.111252114797691345e+10,1.869800715529275513e+10,2.360708796484294510e+10,2.498930113455364227e+10,2.123226360797931290e+10,2.309334341936089706e+10,2.180542613470705414e+10,2.151237777144350433e+10,2.395779208102401352e+10,1.504909935880191803e+10,2.634845770705124283e+10,2.154464651730321503e+10,1.905701440549815369e+10,2.213658441018027496e+10,1.850057790692464828e+10,2.188803172348715973e+10,2.036201708630181122e+10,1.931098757919989014e+10,1.759237406115502930e+10,2.093390303653118134e+10,1.982218221621422577e+10,2.149438805256205368e+10,1.672296868586352348e+10,1.845413022932036591e+10,2.111000637963241959e+10,2.197809411580712128e+10,2.741471617517825699e+10,2.434886624478909683e+10,2.799931483323785019e+10,2.585955419950720596e+10,2.101031806380472946e+10,1.886714758293028641e+10,1.946213596801092529e+10,2.237699555542943954e+10,1.986632376821179962e+10,2.443543542281464386e+10,1.861093775256337357e+10,1.768170771472513962e+10,2.198284663584595108e+10,2.221181225222060776e+10,2.227240190290932083e+10,2.260537341332892609e+10,2.251017620961627579e+10,2.135258167462120438e+10,1.931130453709891891e+10,1.939505785149368286e+10,2.147918374756120682e+10,2.354906939227028656e+10,2.501922392143045807e+10,2.606746340548862457e+10,3.342090803588049316e+10,2.153638634956688690e+10,2.467713020743643188e+10,1.760049332744158173e+10,1.759749329090179825e+10,2.103248313366133118e+10,2.715112286407702637e+10,2.203002774066226959e+10,2.028140816613385010e+10,1.690395242544006538e+10,1.802412754930222702e+10,2.476842209327935028e+10,2.251452840456827545e+10,2.389072375285323715e+10,2.069254642168796158e+10,2.023620865210567093e+10,1.987587933176428223e+10,2.484373790891909027e+10,2.185979498738771439e+10,2.299282563224957275e+10,2.062302233259261703e+10,2.307721379345201492e+10,2.676988272105678940e+10,2.910723513235024643e+10,2.345194463852774811e+10,2.551659047779922104e+10,2.230573686479588318e+10,1.900374064109696960e+10,2.000232203294402695e+10,2.045320395793045425e+10,1.994348354044595718e+10,1.661749828722047806e+10,2.442096268004896927e+10,2.452344217741804504e+10,2.016142538875327301e+10,2.416366126350763321e+10,1.734623298606688690e+10,2.411343256906981277e+10,1.982547322201887131e+10,2.106037515323316193e+10,1.902417083328784180e+10,2.339925289257572174e+10,2.069180963586427689e+10,2.128629574459934235e+10,2.093713470841607666e+10,2.164820603176060486e+10,2.124596952037028122e+10,1.918473302801181793e+10,1.917414713472647095e+10
2.278104838683432007e+10,2.131208587672426224e+10,1.828876730061071014e+10,1.858596610926710510e+10,1.828548833684035110e+10,1.928290295000728989e+10,1.570141052112681007e+10,2.713381545212140274e+10,1.796403063813223648e+10,1.851420917269699097e+10,1.817025096049458313e+10,1.836315099400698853e+10,2.380511794944316864e+10,1.941319396433401108e+10,3.207214062554626083e+10,2.028287329157897949e+10,1.749700128380803680e+10,2.305664504318799591e+10,2.508582063996164322e+10,2.059567774366681290e+10,1.828289244557345581e+10,2.588844791505541229e+10,1.815007921621935272e+10,1.913409759796195602e+10,1.789701577476497269e+10,2.209861661999650192e+10,1.693537287060133362e+10,1.849670156888738632e+10,2.407047525747189713e+10,2.508963808434490204e+10,2.498823652717031479e+10,2.202143373035931015e+10,2.156343884664710236e+10,2.014211137658488464e+10,3.021845270592127991e+10,1.489483191601461792e+10,2.814463509181219101e+10,2.774491973515817261e+10,2.061250000399440765e+10,2.546106147812353897e+10,1.885899330820112991e+10,2.205763347894187927e+10,2.053520380386909103e+10,3.362569858247110748e+10,2.716157555609412384e+10,1.984882246076848984e+10,1.999948677094936371e+10,1.890036462214432907e+10,3.253345560677623749e+10,2.293784765492464447e+10,2.581875755447545242e+10,2.446236297723793793e+10,2.267795414216890717e+10,2.025071297593386459e+10,1.814865226689881134e+10,1.867277970969849777e+10,2.538887042906222534e+10,1.541381953843675041e+10,1.346438038027600861e+10,1.801120102852738190e+10,2.252306607548805237e+10,1.935372016840258026e+10,2.156477695160336685e+10,1.795092912696197891e+10,1.738234230565394974e+10,2.606437940359785843e+10,1.965647036250197983e+10,1.893765387596001053e+10,2.005504461144231415e+10,2.648857954921856689e+10,1.966103644120816040e+10,2.242203045496204758e+10,1.496784699748416519e+10,2.613247202165605927e+10,2.520883896702319336e+10,2.345776424525885391e+10,3.783125973273182678e+10,2.824079733679304504e+10,1.943004691503576279e+10,1.965086668882256317e+10,1.830727832023176956e+10,2.714741892813077927e+10,1.857843686716971588e+10,3.065377658698560333e+10,1.836875317314693451e+10,1.812571041496124649e+10,2.190343049178533936e+10,1.937463334473091507e+10,1.586102969764212990e+10,2.791367323511244202e+10,1.728490137725061035e+10,1.956806658320198059e+10,1.761738513066937637e+10,1.521251708076825142e+10,2.896686884141332626e+10,1.880395569526950455e+10,2.397013393464793777e+10,2.137736550949422455e+10,1.838023314212393951e+10,3.196151344415193176e+10
1.757910264347276688e+10,2.269830050044210815e+10,2.070456902500973129e+10,1.574042305005879402e+10,2.102394549610618591e+10,2.034571200524108887e+10,1.790406353970279694e+10,2.113413026193252945e+10,2.451773139980178833e+10,2.065879303981134033e+10,2.330130561103559494e+10,1.749489435157410812e+10,1.896734585614150620e+10,2.328195562648402405e+10,2.315286688237604904e+10,2.057995696657532120e+10,2.377549381609217072e+10,2.401888418518131638e+10,2.200726590493531036e+10,2.732727839633546448e+10,1.678362110644883156e+10,1.892833923832872391e+10,1.705838434451069069e+10,2.099825564196229553e+10,2.577041629603044128e+10,1.867211299124802780e+10,1.988911862970421219e+10,2.288446004828889465e+10,2.128747074559432602e+10,1.866256234556204605e+10,1.908016951958042145e+10,2.435026300878635025e+10,1.960931930912571716e+10,1.880289700343838501e+10,2.008628999693603897e+10,2.322594010289288712e+10,2.474183823676614380e+10,1.884008741778648376e+10,2.182793078104304886e+10,2.540651996136719894e+10,2.074255084746430588e+10,2.345112042568939972e+10,2.096661691318556595e+10,2.114627680024083328e+10,2.519140924081217194e+10,2.655296328770630646e+10,1.959104957395950317e+10,2.802249306767161179e+10,2.632642074945729065e+10,1.975906579859599304e+10,2.310278457748930740e+10,1.999741960072707367e+10,2.116865106011195755e+10,2.620991266303028870e+10,1.914396680063888550e+10,1.751883568309199142e+10,1.723968137924880981e+10,1.986200293346819305e+10,1.803511248541724777e+10,2.094386134475986862e+10,3.097409389196273041e+10,2.074513492145448685e+10,2.285008050105273056e+10,2.011886120296996689e+10,2.568029369526614761e+10,3.134509418218538666e+10,2.351296701980614471e+10,2.216228843980996323e+10,1.671856531154605675e+10,2.166655196629471207e+10,1.895778171587574768e+10,2.053014384168104935e+10,2.087843197552346802e+10,2.953270162533721161e+10,2.265206792895317078e+10,1.831204056480155563e+10,1.836121955911554337e+10,2.473838076788383484e+10,1.967563930022981262e+10,2.835283239323278809e+10,3.682839092392867279e+10,2.646983348344546509e+10,2.920091253278357315e+10,2.307361468368260193e+10,2.689792792199472046e+10,2.126806243577319336e+10,1.708573867096984100e+10,3.107409434453705597e+10,2.086252307613396454e+10,2.544231967429301071e+10,1.694705248259573936e+10,2.203871003894084167e+10,2.111008576002608871e+10,2.210971583532996368e+10,1.983155168143972397e+10,1.770359223777477646e+10,1.973224602963790894e+10,2.023864197641685104e+10,1.993178433111276627e+10,1.898279071754066467e+10
1.676645629516891861e+10,2.148523642993886948e+10,2.520633951749118805e+10,1.654773286245149040e+10,1.657689979499728203e+10,1.852734869065485764e+10,2.150753352940525055e+10,2.096076029184431839e+10,1.830829939195024109e+10,1.703528916101519585e+10,2.576442075339022827e+10,2.254431792591112900e+10,1.634107152674592590e+10,2.594455847081499481e+10,1.830106783868926239e+10,2.023282544923986053e+10,2.092944043826694870e+10,1.988753019432385635e+10,2.264295676213232040e+10,2.560543817114213562e+10,1.913261988073882675e+10,1.789710193407167053e+10,1.734575303174279404e+10,2.542493054810082626e+10,2.053736795402972794e+10,2.304926875939319229e+10,1.872206674479899216e+10,3.015695539186553574e+10,2.226483641732836151e+10,2.234689126413801193e+10,2.103409981795370865e+10,2.085603207393375778e+10,2.432967409919018936e+10,1.827961501948843765e+10,1.986088635729332733e+10,2.365515803026677704e+10,2.136234923250108337e+10,2.698417502860800552e+10,2.091802908694504547e+10,2.260174097549731827e+10,2.587085701817559814e+10,2.576907259699320984e+10,2.351929096955565643e+10,3.734838634368489075e+10,2.523508646384860992e+10,2.886950592809677505e+10,2.796836057281634903e+10,2.040052754181341934e+10,2.120613172682666397e+10,2.213109050749888992e+10,2.500984150968652344e+10,2.246582649154907608e+10,2.211529332369272995e+10,1.916844182623014832e+10,2.524086112242874908e+10,3.015798841527613831e+10,2.162701842453762817e+10,2.022148293964652252e+10,2.475930160424977875e+10,2.409205881534011078e+10,2.093210025637844086e+10,1.835665776777494812e+10,1.939071390571856308e+10,2.455961638345489502e+10,2.125263318464150238e+10,2.978875654713953400e+10,2.307321243748040390e+10,2.155905147300641632e+10,2.043997113834746170e+10,2.275563517586645508e+10,2.704487065780828476e+10,2.536594654581315613e+10,1.785714088802876282e+10,2.301134935541602325e+10,2.954490544306982422e+10,1.993826750350387192e+10,1.745787397355340958e+10,2.577548173409826660e+10,1.724182190577915573e+10,2.483005509453100204e+10,2.781705811079222107e+10,1.967822715525307846e+10,2.882012722018326569e+10,1.855770797977175140e+10,2.798423896139986801e+10,2.303805328325334930e+10,2.259770607721334457e+10,2.106181984856120300e+10,2.144853666959049606e+10,1.525292906173423004e+10,1.802914187224512100e+10,1.926788351874948502e+10,1.716564469248720551e+10,1.824474566547187805e+10,2.064337462120839310e+10,2.037406550759336853e+10,1.530085761906913948e+10,1.389073116431789017e+10,1.723043894631276703e+10,3.529193462083069611e+10
