1.304000000000000000e+03
1.813000000000000000e+03
2.548000000000000000e+03
3.145000000000000000e+03
4.092000000000000000e+03
5.045000000000000000e+03
6.143000000000000000e+03
7.337000000000000000e+03
8.572000000000000000e+03
