1.111478575386500195e+13
7.445241598568727539e+12
6.113039232672530273e+12
6.058887892267771484e+12
5.710971271888358398e+12
5.235812930487350586e+12
5.666679107286118164e+12
5.876633088311318359e+12
5.660864918674101562e+12
