1.199694926100316333e-01
1.017444470185012440e-01
8.582422807319647906e-02
7.725014315280318011e-02
6.772387590620382314e-02
6.099286481343965671e-02
5.527380475343440097e-02
5.057668473407601895e-02
4.679166904213448441e-02
